nav_key,fund_key,date_key,nav
5452,5,20251208,120.252
5453,5,20251209,121.852
5454,5,20251210,121.238
5455,5,20251211,121.475
5456,5,20251212,121.273
5457,5,20251213,121.273
5458,5,20251214,121.273
5459,5,20251215,120.735
5460,5,20251216,121.446
5461,5,20251217,119.306
5462,5,20251218,118.915
5463,5,20251219,119.535
5464,5,20251220,119.535
5465,5,20251221,119.535
5466,5,20251222,122.891
5467,5,20251223,120.8
5468,5,20251224,121.804
5469,5,20251225,123.016
5470,5,20251226,119.615
5471,5,20251227,119.615
5472,5,20251228,119.615
5473,5,20251229,120.411
5474,5,20251230,122.061
5475,5,20251231,123.2
