date,amfi_code,scheme_name,nav
2025-08-17,100002,SBI Bluechip Fund,438.627
2025-08-18,100002,SBI Bluechip Fund,448.992
2025-08-19,100002,SBI Bluechip Fund,462.727
2025-08-20,100002,SBI Bluechip Fund,477.267
2025-08-21,100002,SBI Bluechip Fund,486.156
2025-08-22,100002,SBI Bluechip Fund,493.867
2025-08-23,100002,SBI Bluechip Fund,493.867
2025-08-24,100002,SBI Bluechip Fund,493.867
2025-08-25,100002,SBI Bluechip Fund,498.503
2025-08-26,100002,SBI Bluechip Fund,504.572
2025-08-27,100002,SBI Bluechip Fund,500.653
2025-08-28,100002,SBI Bluechip Fund,494.759
2025-08-29,100002,SBI Bluechip Fund,494.981
2025-08-30,100002,SBI Bluechip Fund,494.981
2025-08-31,100002,SBI Bluechip Fund,494.981
2025-09-01,100002,SBI Bluechip Fund,493.965
2025-09-02,100002,SBI Bluechip Fund,490.854
2025-09-03,100002,SBI Bluechip Fund,496.227
2025-09-04,100002,SBI Bluechip Fund,503.586
2025-09-05,100002,SBI Bluechip Fund,504.506
2025-09-06,100002,SBI Bluechip Fund,504.506
2025-09-07,100002,SBI Bluechip Fund,504.506
2025-09-08,100002,SBI Bluechip Fund,515.94
2025-09-09,100002,SBI Bluechip Fund,507.362
2025-09-10,100002,SBI Bluechip Fund,506.142
2025-09-11,100002,SBI Bluechip Fund,500.953
2025-09-12,100002,SBI Bluechip Fund,487.178
2025-09-13,100002,SBI Bluechip Fund,487.178
2025-09-14,100002,SBI Bluechip Fund,487.178
2025-09-15,100002,SBI Bluechip Fund,486.817
2025-09-16,100002,SBI Bluechip Fund,486.171
2025-09-17,100002,SBI Bluechip Fund,497.451
2025-09-18,100002,SBI Bluechip Fund,502.407
2025-09-19,100002,SBI Bluechip Fund,494.94
2025-09-20,100002,SBI Bluechip Fund,494.94
2025-09-21,100002,SBI Bluechip Fund,494.94
2025-09-22,100002,SBI Bluechip Fund,508.952
2025-09-23,100002,SBI Bluechip Fund,518.528
2025-09-24,100002,SBI Bluechip Fund,523.315
2025-09-25,100002,SBI Bluechip Fund,521.799
2025-09-26,100002,SBI Bluechip Fund,514.55
2025-09-27,100002,SBI Bluechip Fund,514.55
2025-09-28,100002,SBI Bluechip Fund,514.55
2025-09-29,100002,SBI Bluechip Fund,511.934
2025-09-30,100002,SBI Bluechip Fund,520.55
2025-10-01,100002,SBI Bluechip Fund,535.526
2025-10-02,100002,SBI Bluechip Fund,548.19
2025-10-03,100002,SBI Bluechip Fund,544.444
2025-10-04,100002,SBI Bluechip Fund,544.444
2025-10-05,100002,SBI Bluechip Fund,544.444
2025-10-06,100002,SBI Bluechip Fund,535.573
2025-10-07,100002,SBI Bluechip Fund,536.973
2025-10-08,100002,SBI Bluechip Fund,522.997
2025-10-09,100002,SBI Bluechip Fund,525.794
2025-10-10,100002,SBI Bluechip Fund,524.893
2025-10-11,100002,SBI Bluechip Fund,524.893
2025-10-12,100002,SBI Bluechip Fund,524.893
2025-10-13,100002,SBI Bluechip Fund,521.486
2025-10-14,100002,SBI Bluechip Fund,509.273
2025-10-15,100002,SBI Bluechip Fund,513.451
2025-10-16,100002,SBI Bluechip Fund,509.605
2025-10-17,100002,SBI Bluechip Fund,500.917
2025-10-18,100002,SBI Bluechip Fund,500.917
2025-10-19,100002,SBI Bluechip Fund,500.917
2025-10-20,100002,SBI Bluechip Fund,479.586
2025-10-21,100002,SBI Bluechip Fund,479.628
2025-10-22,100002,SBI Bluechip Fund,492.618
2025-10-23,100002,SBI Bluechip Fund,505.14
2025-10-24,100002,SBI Bluechip Fund,501.929
2025-10-25,100002,SBI Bluechip Fund,501.929
2025-10-26,100002,SBI Bluechip Fund,501.929
2025-10-27,100002,SBI Bluechip Fund,497.646
2025-10-28,100002,SBI Bluechip Fund,501.394
2025-10-29,100002,SBI Bluechip Fund,494.136
2025-10-30,100002,SBI Bluechip Fund,496.62
2025-10-31,100002,SBI Bluechip Fund,502.575
2025-11-01,100002,SBI Bluechip Fund,502.575
2025-11-02,100002,SBI Bluechip Fund,502.575
2025-11-03,100002,SBI Bluechip Fund,512.076
2025-11-04,100002,SBI Bluechip Fund,511.563
2025-11-05,100002,SBI Bluechip Fund,510.256
2025-11-06,100002,SBI Bluechip Fund,503.791
2025-11-07,100002,SBI Bluechip Fund,497.794
2025-11-08,100002,SBI Bluechip Fund,497.794
2025-11-09,100002,SBI Bluechip Fund,497.794
2025-11-10,100002,SBI Bluechip Fund,496.352
2025-11-11,100002,SBI Bluechip Fund,499.335
2025-11-12,100002,SBI Bluechip Fund,506.427
2025-11-13,100002,SBI Bluechip Fund,500.579
2025-11-14,100002,SBI Bluechip Fund,512.037
2025-11-15,100002,SBI Bluechip Fund,512.037
2025-11-16,100002,SBI Bluechip Fund,512.037
2025-11-17,100002,SBI Bluechip Fund,510.211
2025-11-18,100002,SBI Bluechip Fund,510.303
2025-11-19,100002,SBI Bluechip Fund,504.839
2025-11-20,100002,SBI Bluechip Fund,486.734
2025-11-21,100002,SBI Bluechip Fund,493.432
2025-11-22,100002,SBI Bluechip Fund,493.432
2025-11-23,100002,SBI Bluechip Fund,493.432
2025-11-24,100002,SBI Bluechip Fund,499.132
2025-11-25,100002,SBI Bluechip Fund,497.275
2025-11-26,100002,SBI Bluechip Fund,498.023
2025-11-27,100002,SBI Bluechip Fund,502.126
2025-11-28,100002,SBI Bluechip Fund,490.608
2025-11-29,100002,SBI Bluechip Fund,490.608
2025-11-30,100002,SBI Bluechip Fund,490.608
2025-12-01,100002,SBI Bluechip Fund,486.96
2025-12-02,100002,SBI Bluechip Fund,493.005
2025-12-03,100002,SBI Bluechip Fund,483.976
2025-12-04,100002,SBI Bluechip Fund,486.349
2025-12-05,100002,SBI Bluechip Fund,476.696
2025-12-06,100002,SBI Bluechip Fund,476.696
2025-12-07,100002,SBI Bluechip Fund,476.696
2025-12-08,100002,SBI Bluechip Fund,480.27
2025-12-09,100002,SBI Bluechip Fund,480.253
2025-12-10,100002,SBI Bluechip Fund,468.858
2025-12-11,100002,SBI Bluechip Fund,477.284
2025-12-12,100002,SBI Bluechip Fund,472.264
2025-12-13,100002,SBI Bluechip Fund,472.264
2025-12-14,100002,SBI Bluechip Fund,472.264
2025-12-15,100002,SBI Bluechip Fund,466.76
2025-12-16,100002,SBI Bluechip Fund,468.398
2025-12-17,100002,SBI Bluechip Fund,476.702
2025-12-18,100002,SBI Bluechip Fund,469.677
2025-12-19,100002,SBI Bluechip Fund,470.346
2025-12-20,100002,SBI Bluechip Fund,470.346
2025-12-21,100002,SBI Bluechip Fund,470.346
2025-12-22,100002,SBI Bluechip Fund,473.607
2025-12-23,100002,SBI Bluechip Fund,478.768
2025-12-24,100002,SBI Bluechip Fund,480.275
2025-12-25,100002,SBI Bluechip Fund,477.871
2025-12-26,100002,SBI Bluechip Fund,472.178
2025-12-27,100002,SBI Bluechip Fund,472.178
2025-12-28,100002,SBI Bluechip Fund,472.178
2025-12-29,100002,SBI Bluechip Fund,473.024
2025-12-30,100002,SBI Bluechip Fund,465.653
2025-12-31,100002,SBI Bluechip Fund,445.481
2023-01-02,100003,ICICI Balanced Advantage,41.551
2023-01-03,100003,ICICI Balanced Advantage,42.825
2023-01-04,100003,ICICI Balanced Advantage,43.983
2023-01-05,100003,ICICI Balanced Advantage,43.323
2023-01-06,100003,ICICI Balanced Advantage,42.883
2023-01-07,100003,ICICI Balanced Advantage,42.883
2023-01-08,100003,ICICI Balanced Advantage,42.883
2023-01-09,100003,ICICI Balanced Advantage,42.952
2023-01-10,100003,ICICI Balanced Advantage,43.874
2023-01-11,100003,ICICI Balanced Advantage,43.933
2023-01-12,100003,ICICI Balanced Advantage,43.528
2023-01-13,100003,ICICI Balanced Advantage,43.511
2023-01-14,100003,ICICI Balanced Advantage,43.511
2023-01-15,100003,ICICI Balanced Advantage,43.511
2023-01-16,100003,ICICI Balanced Advantage,43.123
2023-01-17,100003,ICICI Balanced Advantage,43.534
2023-01-18,100003,ICICI Balanced Advantage,43.093
2023-01-19,100003,ICICI Balanced Advantage,42.785
2023-01-20,100003,ICICI Balanced Advantage,43.552
2023-01-21,100003,ICICI Balanced Advantage,43.552
2023-01-22,100003,ICICI Balanced Advantage,43.552
2023-01-23,100003,ICICI Balanced Advantage,43.072
2023-01-24,100003,ICICI Balanced Advantage,42.159
2023-01-25,100003,ICICI Balanced Advantage,42.24
2023-01-26,100003,ICICI Balanced Advantage,42.033
2023-01-27,100003,ICICI Balanced Advantage,42.376
2023-01-28,100003,ICICI Balanced Advantage,42.376
2023-01-29,100003,ICICI Balanced Advantage,42.376
2023-01-30,100003,ICICI Balanced Advantage,42.599
2023-01-31,100003,ICICI Balanced Advantage,42.6
2023-02-01,100003,ICICI Balanced Advantage,42.582
2023-02-02,100003,ICICI Balanced Advantage,42.133
2023-02-03,100003,ICICI Balanced Advantage,42.207
2023-02-04,100003,ICICI Balanced Advantage,42.207
2023-02-05,100003,ICICI Balanced Advantage,42.207
2023-02-06,100003,ICICI Balanced Advantage,42.786
2023-02-07,100003,ICICI Balanced Advantage,42.183
2023-02-08,100003,ICICI Balanced Advantage,42.201
2023-02-09,100003,ICICI Balanced Advantage,42.879
2023-02-10,100003,ICICI Balanced Advantage,43.226
2023-02-11,100003,ICICI Balanced Advantage,43.226
2023-02-12,100003,ICICI Balanced Advantage,43.226
2023-02-13,100003,ICICI Balanced Advantage,44.097
2023-02-14,100003,ICICI Balanced Advantage,43.743
2023-02-15,100003,ICICI Balanced Advantage,42.564
2023-02-16,100003,ICICI Balanced Advantage,42.713
2023-02-17,100003,ICICI Balanced Advantage,42.967
2023-02-18,100003,ICICI Balanced Advantage,42.967
2023-02-19,100003,ICICI Balanced Advantage,42.967
2023-02-20,100003,ICICI Balanced Advantage,43.87
2023-02-21,100003,ICICI Balanced Advantage,44.674
2023-02-22,100003,ICICI Balanced Advantage,45.056
2023-02-23,100003,ICICI Balanced Advantage,45.596
2023-02-24,100003,ICICI Balanced Advantage,45.488
2023-02-25,100003,ICICI Balanced Advantage,45.488
2023-02-26,100003,ICICI Balanced Advantage,45.488
2023-02-27,100003,ICICI Balanced Advantage,44.679
2023-02-28,100003,ICICI Balanced Advantage,44.78
2023-03-01,100003,ICICI Balanced Advantage,45.462
2023-03-02,100003,ICICI Balanced Advantage,45.932
2023-03-03,100003,ICICI Balanced Advantage,46.529
2023-03-04,100003,ICICI Balanced Advantage,46.529
2023-03-05,100003,ICICI Balanced Advantage,46.529
2023-03-06,100003,ICICI Balanced Advantage,46.254
2023-03-07,100003,ICICI Balanced Advantage,46.093
2023-03-08,100003,ICICI Balanced Advantage,46.45
2023-03-09,100003,ICICI Balanced Advantage,46.092
2023-03-10,100003,ICICI Balanced Advantage,45.758
2023-03-11,100003,ICICI Balanced Advantage,45.758
2023-03-12,100003,ICICI Balanced Advantage,45.758
2023-03-13,100003,ICICI Balanced Advantage,45.985
2023-03-14,100003,ICICI Balanced Advantage,46.533
2023-03-15,100003,ICICI Balanced Advantage,46.417
2023-03-16,100003,ICICI Balanced Advantage,45.63
2023-03-17,100003,ICICI Balanced Advantage,45.149
2023-03-18,100003,ICICI Balanced Advantage,45.149
2023-03-19,100003,ICICI Balanced Advantage,45.149
2023-03-20,100003,ICICI Balanced Advantage,45.31
2023-03-21,100003,ICICI Balanced Advantage,45.463
2023-03-22,100003,ICICI Balanced Advantage,45.65
2023-03-23,100003,ICICI Balanced Advantage,46.03
2023-03-24,100003,ICICI Balanced Advantage,46.057
2023-03-25,100003,ICICI Balanced Advantage,46.057
2023-03-26,100003,ICICI Balanced Advantage,46.057
2023-03-27,100003,ICICI Balanced Advantage,46.263
2023-03-28,100003,ICICI Balanced Advantage,46.255
2023-03-29,100003,ICICI Balanced Advantage,47.075
2023-03-30,100003,ICICI Balanced Advantage,48.11
2023-03-31,100003,ICICI Balanced Advantage,47.276
2023-04-01,100003,ICICI Balanced Advantage,47.276
2023-04-02,100003,ICICI Balanced Advantage,47.276
2023-04-03,100003,ICICI Balanced Advantage,47.119
2023-04-04,100003,ICICI Balanced Advantage,47.166
2023-04-05,100003,ICICI Balanced Advantage,47.001
2023-04-06,100003,ICICI Balanced Advantage,48.289
2023-04-07,100003,ICICI Balanced Advantage,48.475
2023-04-08,100003,ICICI Balanced Advantage,48.475
2023-04-09,100003,ICICI Balanced Advantage,48.475
2023-04-10,100003,ICICI Balanced Advantage,47.914
2023-04-11,100003,ICICI Balanced Advantage,48.367
2023-04-12,100003,ICICI Balanced Advantage,48.588
2023-04-13,100003,ICICI Balanced Advantage,48.834
2023-04-14,100003,ICICI Balanced Advantage,50.183
2023-04-15,100003,ICICI Balanced Advantage,50.183
2023-04-16,100003,ICICI Balanced Advantage,50.183
2023-04-17,100003,ICICI Balanced Advantage,50.472
2023-04-18,100003,ICICI Balanced Advantage,50.267
2023-04-19,100003,ICICI Balanced Advantage,48.818
2023-04-20,100003,ICICI Balanced Advantage,48.721
2023-04-21,100003,ICICI Balanced Advantage,49.7
2023-04-22,100003,ICICI Balanced Advantage,49.7
2023-04-23,100003,ICICI Balanced Advantage,49.7
2023-04-24,100003,ICICI Balanced Advantage,49.657
2023-04-25,100003,ICICI Balanced Advantage,48.013
2023-04-26,100003,ICICI Balanced Advantage,47.678
2023-04-27,100003,ICICI Balanced Advantage,48.412
2023-04-28,100003,ICICI Balanced Advantage,48.833
2023-04-29,100003,ICICI Balanced Advantage,48.833
2023-04-30,100003,ICICI Balanced Advantage,48.833
2023-05-01,100003,ICICI Balanced Advantage,48.242
2023-05-02,100003,ICICI Balanced Advantage,47.857
2023-05-03,100003,ICICI Balanced Advantage,47.586
2023-05-04,100003,ICICI Balanced Advantage,47.137
2023-05-05,100003,ICICI Balanced Advantage,45.725
2023-05-06,100003,ICICI Balanced Advantage,45.725
2023-05-07,100003,ICICI Balanced Advantage,45.725
2023-05-08,100003,ICICI Balanced Advantage,46.272
2023-05-09,100003,ICICI Balanced Advantage,47.168
2023-05-10,100003,ICICI Balanced Advantage,46.117
2023-05-11,100003,ICICI Balanced Advantage,47.0
2023-05-12,100003,ICICI Balanced Advantage,46.951
2023-05-13,100003,ICICI Balanced Advantage,46.951
2023-05-14,100003,ICICI Balanced Advantage,46.951
2023-05-15,100003,ICICI Balanced Advantage,47.837
2023-05-16,100003,ICICI Balanced Advantage,47.888
2023-05-17,100003,ICICI Balanced Advantage,48.009
2023-05-18,100003,ICICI Balanced Advantage,48.301
2023-05-19,100003,ICICI Balanced Advantage,47.753
2023-05-20,100003,ICICI Balanced Advantage,47.753
2023-05-21,100003,ICICI Balanced Advantage,47.753
2023-05-22,100003,ICICI Balanced Advantage,48.633
2023-05-23,100003,ICICI Balanced Advantage,47.839
2023-05-24,100003,ICICI Balanced Advantage,47.574
2023-05-25,100003,ICICI Balanced Advantage,47.972
2023-05-26,100003,ICICI Balanced Advantage,47.63
2023-05-27,100003,ICICI Balanced Advantage,47.63
2023-05-28,100003,ICICI Balanced Advantage,47.63
2023-05-29,100003,ICICI Balanced Advantage,48.209
2023-05-30,100003,ICICI Balanced Advantage,49.228
2023-05-31,100003,ICICI Balanced Advantage,50.0
2023-06-01,100003,ICICI Balanced Advantage,48.573
2023-06-02,100003,ICICI Balanced Advantage,48.689
2023-06-03,100003,ICICI Balanced Advantage,48.689
2023-06-04,100003,ICICI Balanced Advantage,48.689
2023-06-05,100003,ICICI Balanced Advantage,49.465
2023-06-06,100003,ICICI Balanced Advantage,48.513
2023-06-07,100003,ICICI Balanced Advantage,49.064
2023-06-08,100003,ICICI Balanced Advantage,49.58
2023-06-09,100003,ICICI Balanced Advantage,48.703
2023-06-10,100003,ICICI Balanced Advantage,48.703
2023-06-11,100003,ICICI Balanced Advantage,48.703
2023-06-12,100003,ICICI Balanced Advantage,49.337
2023-06-13,100003,ICICI Balanced Advantage,49.563
2023-06-14,100003,ICICI Balanced Advantage,50.071
2023-06-15,100003,ICICI Balanced Advantage,49.37
2023-06-16,100003,ICICI Balanced Advantage,49.506
2023-06-17,100003,ICICI Balanced Advantage,49.506
2023-06-18,100003,ICICI Balanced Advantage,49.506
2023-06-19,100003,ICICI Balanced Advantage,48.265
2023-06-20,100003,ICICI Balanced Advantage,46.641
2023-06-21,100003,ICICI Balanced Advantage,46.763
2023-06-22,100003,ICICI Balanced Advantage,47.558
2023-06-23,100003,ICICI Balanced Advantage,47.762
2023-06-24,100003,ICICI Balanced Advantage,47.762
2023-06-25,100003,ICICI Balanced Advantage,47.762
2023-06-26,100003,ICICI Balanced Advantage,47.74
2023-06-27,100003,ICICI Balanced Advantage,47.63
2023-06-28,100003,ICICI Balanced Advantage,46.98
2023-06-29,100003,ICICI Balanced Advantage,46.847
2023-06-30,100003,ICICI Balanced Advantage,47.167
2023-07-01,100003,ICICI Balanced Advantage,47.167
2023-07-02,100003,ICICI Balanced Advantage,47.167
2023-07-03,100003,ICICI Balanced Advantage,46.883
2023-07-04,100003,ICICI Balanced Advantage,47.434
2023-07-05,100003,ICICI Balanced Advantage,47.597
2023-07-06,100003,ICICI Balanced Advantage,47.847
2023-07-07,100003,ICICI Balanced Advantage,48.509
2023-07-08,100003,ICICI Balanced Advantage,48.509
2023-07-09,100003,ICICI Balanced Advantage,48.509
2023-07-10,100003,ICICI Balanced Advantage,48.15
2023-07-11,100003,ICICI Balanced Advantage,48.65
2023-07-12,100003,ICICI Balanced Advantage,48.392
2023-07-13,100003,ICICI Balanced Advantage,48.663
2023-07-14,100003,ICICI Balanced Advantage,48.216
2023-07-15,100003,ICICI Balanced Advantage,48.216
2023-07-16,100003,ICICI Balanced Advantage,48.216
2023-07-17,100003,ICICI Balanced Advantage,47.581
2023-07-18,100003,ICICI Balanced Advantage,47.67
2023-07-19,100003,ICICI Balanced Advantage,46.346
2023-07-20,100003,ICICI Balanced Advantage,46.163
2023-07-21,100003,ICICI Balanced Advantage,45.074
2023-07-22,100003,ICICI Balanced Advantage,45.074
2023-07-23,100003,ICICI Balanced Advantage,45.074
2023-07-24,100003,ICICI Balanced Advantage,45.623
2023-07-25,100003,ICICI Balanced Advantage,46.364
2023-07-26,100003,ICICI Balanced Advantage,45.786
2023-07-27,100003,ICICI Balanced Advantage,46.103
2023-07-28,100003,ICICI Balanced Advantage,46.748
2023-07-29,100003,ICICI Balanced Advantage,46.748
2023-07-30,100003,ICICI Balanced Advantage,46.748
2023-07-31,100003,ICICI Balanced Advantage,47.404
2023-08-01,100003,ICICI Balanced Advantage,47.58
2023-08-02,100003,ICICI Balanced Advantage,48.128
2023-08-03,100003,ICICI Balanced Advantage,47.683
2023-08-04,100003,ICICI Balanced Advantage,47.766
2023-08-05,100003,ICICI Balanced Advantage,47.766
2023-08-06,100003,ICICI Balanced Advantage,47.766
2023-08-07,100003,ICICI Balanced Advantage,47.455
2023-08-08,100003,ICICI Balanced Advantage,46.956
2023-08-09,100003,ICICI Balanced Advantage,47.005
2023-08-10,100003,ICICI Balanced Advantage,47.274
2023-08-11,100003,ICICI Balanced Advantage,48.123
2023-08-12,100003,ICICI Balanced Advantage,48.123
2023-08-13,100003,ICICI Balanced Advantage,48.123
2023-08-14,100003,ICICI Balanced Advantage,48.338
2023-08-15,100003,ICICI Balanced Advantage,48.828
2023-08-16,100003,ICICI Balanced Advantage,49.331
2023-08-17,100003,ICICI Balanced Advantage,51.344
2023-08-18,100003,ICICI Balanced Advantage,49.976
2023-08-19,100003,ICICI Balanced Advantage,49.976
2023-08-20,100003,ICICI Balanced Advantage,49.976
2023-08-21,100003,ICICI Balanced Advantage,49.485
2023-08-22,100003,ICICI Balanced Advantage,50.604
2023-08-23,100003,ICICI Balanced Advantage,50.362
2023-08-24,100003,ICICI Balanced Advantage,51.056
2023-08-25,100003,ICICI Balanced Advantage,51.258
2023-08-26,100003,ICICI Balanced Advantage,51.258
2023-08-27,100003,ICICI Balanced Advantage,51.258
2023-08-28,100003,ICICI Balanced Advantage,52.902
2023-08-29,100003,ICICI Balanced Advantage,52.045
2023-08-30,100003,ICICI Balanced Advantage,53.025
2023-08-31,100003,ICICI Balanced Advantage,54.443
2023-09-01,100003,ICICI Balanced Advantage,53.642
2023-09-02,100003,ICICI Balanced Advantage,53.642
2023-09-03,100003,ICICI Balanced Advantage,53.642
2023-09-04,100003,ICICI Balanced Advantage,54.299
2023-09-05,100003,ICICI Balanced Advantage,53.54
2023-09-06,100003,ICICI Balanced Advantage,53.591
2023-09-07,100003,ICICI Balanced Advantage,53.412
2023-09-08,100003,ICICI Balanced Advantage,51.514
2023-09-09,100003,ICICI Balanced Advantage,51.514
2023-09-10,100003,ICICI Balanced Advantage,51.514
2023-09-11,100003,ICICI Balanced Advantage,51.868
2023-09-12,100003,ICICI Balanced Advantage,52.005
2023-09-13,100003,ICICI Balanced Advantage,53.185
2023-09-14,100003,ICICI Balanced Advantage,53.699
2023-09-15,100003,ICICI Balanced Advantage,55.571
2023-09-16,100003,ICICI Balanced Advantage,55.571
2023-09-17,100003,ICICI Balanced Advantage,55.571
2023-09-18,100003,ICICI Balanced Advantage,55.688
2023-09-19,100003,ICICI Balanced Advantage,55.628
2023-09-20,100003,ICICI Balanced Advantage,55.502
2023-09-21,100003,ICICI Balanced Advantage,55.164
2023-09-22,100003,ICICI Balanced Advantage,53.365
2023-09-23,100003,ICICI Balanced Advantage,53.365
2023-09-24,100003,ICICI Balanced Advantage,53.365
2023-09-25,100003,ICICI Balanced Advantage,53.215
2023-09-26,100003,ICICI Balanced Advantage,51.591
2023-09-27,100003,ICICI Balanced Advantage,51.967
2023-09-28,100003,ICICI Balanced Advantage,51.026
2023-09-29,100003,ICICI Balanced Advantage,50.367
2023-09-30,100003,ICICI Balanced Advantage,50.367
2023-10-01,100003,ICICI Balanced Advantage,50.367
2023-10-02,100003,ICICI Balanced Advantage,49.886
2023-10-03,100003,ICICI Balanced Advantage,49.758
2023-10-04,100003,ICICI Balanced Advantage,49.788
2023-10-05,100003,ICICI Balanced Advantage,50.623
2023-10-06,100003,ICICI Balanced Advantage,50.21
2023-10-07,100003,ICICI Balanced Advantage,50.21
2023-10-08,100003,ICICI Balanced Advantage,50.21
2023-10-09,100003,ICICI Balanced Advantage,50.597
2023-10-10,100003,ICICI Balanced Advantage,52.695
2023-10-11,100003,ICICI Balanced Advantage,53.02
2023-10-12,100003,ICICI Balanced Advantage,52.903
2023-10-13,100003,ICICI Balanced Advantage,52.311
2023-10-14,100003,ICICI Balanced Advantage,52.311
2023-10-15,100003,ICICI Balanced Advantage,52.311
2023-10-16,100003,ICICI Balanced Advantage,52.185
2023-10-17,100003,ICICI Balanced Advantage,51.517
2023-10-18,100003,ICICI Balanced Advantage,51.75
