transaction_key,fund_key,date_key,transaction_type,amount,kyc_status,state,city
1622,3,20240104,Sip,10000.0,Verified,Tamil Nadu,Delhi
1623,1,20240104,Sip,10000.0,Not Verified,Delhi,Kolkata
1624,4,20240104,Lumpsum,100000.0,Not Verified,Delhi,Chennai
1625,4,20240105,Lumpsum,5000.0,Not Verified,Delhi,Ahmedabad
1626,3,20240105,Lumpsum,100000.0,Verified,Delhi,Ahmedabad
1627,3,20240106,Sip,500.0,Verified,Gujarat,Delhi
1628,3,20240106,Sip,10000.0,Not Verified,West Bengal,Kolkata
1629,2,20240106,Lumpsum,10000.0,Pending,Gujarat,Chennai
1630,3,20240106,Sip,5000.0,Pending,West Bengal,Ahmedabad
1631,5,20240106,Sip,5000.0,Not Verified,Tamil Nadu,Mumbai
1632,4,20240106,Sip,2000.0,Pending,Gujarat,Delhi
1633,1,20240106,Lumpsum,100000.0,Verified,Tamil Nadu,Mumbai
1634,5,20240106,Sip,500.0,Not Verified,West Bengal,Kolkata
1635,3,20240106,Sip,500.0,Verified,West Bengal,Mumbai
1636,1,20240106,Lumpsum,10000.0,Not Verified,Maharashtra,Kolkata
1637,4,20240106,Sip,10000.0,Verified,West Bengal,Chennai
1638,5,20240106,Sip,1000.0,Verified,Karnataka,Ahmedabad
1639,3,20240106,Lumpsum,5000.0,Pending,Gujarat,Delhi
1640,5,20240106,Lumpsum,5000.0,Verified,Delhi,Bangalore
1641,3,20240107,Sip,10000.0,Pending,Tamil Nadu,Kolkata
1642,2,20240107,Sip,2000.0,Not Verified,Delhi,Kolkata
1643,3,20240107,Sip,10000.0,Verified,West Bengal,Delhi
1644,4,20240107,Redemption,25000.0,Pending,Gujarat,Ahmedabad
1645,1,20240107,Sip,1000.0,Verified,Tamil Nadu,Chennai
1646,3,20240107,Sip,2000.0,Verified,Gujarat,Chennai
1647,2,20240107,Lumpsum,10000.0,Not Verified,Karnataka,Delhi
1648,3,20240107,Sip,5000.0,Not Verified,West Bengal,Chennai
1649,1,20240108,Sip,1000.0,Not Verified,West Bengal,Chennai
1650,1,20240108,Sip,10000.0,Verified,Maharashtra,Mumbai
1651,5,20240108,Redemption,1000.0,Verified,Delhi,Mumbai
1652,4,20240108,Redemption,5000.0,Pending,Maharashtra,Bangalore
1653,4,20240108,Sip,2000.0,Not Verified,West Bengal,Chennai
1654,2,20240108,Lumpsum,5000.0,Verified,Gujarat,Bangalore
1655,1,20240108,Sip,1000.0,Pending,Gujarat,Delhi
1656,3,20240108,Lumpsum,50000.0,Not Verified,Delhi,Mumbai
1657,5,20240108,Sip,1000.0,Pending,Karnataka,Delhi
1658,1,20240108,Redemption,5000.0,Not Verified,Tamil Nadu,Chennai
1659,4,20240109,Sip,1000.0,Not Verified,Gujarat,Ahmedabad
1660,2,20240109,Sip,5000.0,Pending,Gujarat,Chennai
1661,3,20240110,Sip,10000.0,Not Verified,Gujarat,Chennai
1662,3,20240110,Sip,1000.0,Verified,Gujarat,Ahmedabad
1663,3,20240111,Sip,5000.0,Pending,Gujarat,Mumbai
1664,4,20240111,Sip,5000.0,Verified,Tamil Nadu,Chennai
1665,1,20240111,Sip,2000.0,Not Verified,Gujarat,Delhi
1666,4,20240111,Redemption,1000.0,Not Verified,Maharashtra,Kolkata
1667,3,20240111,Sip,1000.0,Verified,Tamil Nadu,Mumbai
1668,2,20240111,Redemption,5000.0,Pending,Gujarat,Mumbai
1669,5,20240112,Lumpsum,25000.0,Verified,Tamil Nadu,Chennai
1670,2,20240112,Sip,10000.0,Verified,Gujarat,Mumbai
1671,4,20240112,Sip,1000.0,Pending,West Bengal,Ahmedabad
1672,4,20240112,Lumpsum,10000.0,Not Verified,Gujarat,Ahmedabad
1673,2,20240112,Sip,5000.0,Verified,Delhi,Bangalore
1674,4,20240112,Lumpsum,25000.0,Pending,Gujarat,Chennai
1675,1,20240112,Sip,5000.0,Verified,Tamil Nadu,Bangalore
1676,5,20240112,Sip,500.0,Verified,Delhi,Kolkata
1677,4,20240112,Sip,5000.0,Pending,West Bengal,Bangalore
1678,4,20240113,Sip,5000.0,Pending,Gujarat,Delhi
1679,3,20240113,Sip,10000.0,Pending,Maharashtra,Ahmedabad
1680,3,20240113,Lumpsum,5000.0,Pending,West Bengal,Mumbai
1681,2,20240114,Sip,5000.0,Verified,Delhi,Ahmedabad
1682,2,20240114,Sip,500.0,Pending,Tamil Nadu,Ahmedabad
1683,2,20240114,Sip,2000.0,Verified,Delhi,Ahmedabad
1684,3,20240115,Sip,10000.0,Verified,Maharashtra,Ahmedabad
1685,4,20240115,Lumpsum,5000.0,Verified,West Bengal,Kolkata
1686,2,20240116,Sip,10000.0,Pending,Gujarat,Chennai
1687,4,20240116,Redemption,1000.0,Pending,Gujarat,Ahmedabad
1688,1,20240116,Sip,5000.0,Verified,Delhi,Bangalore
1689,4,20240116,Sip,10000.0,Not Verified,Karnataka,Chennai
1690,1,20240116,Sip,10000.0,Pending,West Bengal,Chennai
1691,1,20240116,Lumpsum,10000.0,Verified,Karnataka,Mumbai
1692,1,20240117,Sip,2000.0,Not Verified,Gujarat,Kolkata
1693,5,20240117,Sip,500.0,Pending,Gujarat,Bangalore
1694,1,20240117,Sip,1000.0,Verified,Gujarat,Chennai
1695,2,20240117,Sip,5000.0,Not Verified,Karnataka,Kolkata
1696,4,20240117,Sip,10000.0,Verified,Karnataka,Chennai
1697,2,20240117,Sip,10000.0,Not Verified,Maharashtra,Mumbai
1698,5,20240118,Sip,2000.0,Pending,Gujarat,Kolkata
1699,2,20240118,Lumpsum,100000.0,Not Verified,Gujarat,Chennai
1700,1,20240118,Sip,5000.0,Verified,Karnataka,Kolkata
1701,2,20240119,Lumpsum,25000.0,Pending,Maharashtra,Ahmedabad
1702,2,20240119,Lumpsum,5000.0,Verified,Tamil Nadu,Chennai
1703,3,20240120,Lumpsum,50000.0,Not Verified,Gujarat,Kolkata
1704,1,20240120,Sip,1000.0,Not Verified,Tamil Nadu,Kolkata
1705,3,20240120,Lumpsum,10000.0,Verified,Tamil Nadu,Chennai
1706,1,20240120,Sip,1000.0,Verified,Maharashtra,Bangalore
1707,3,20240121,Sip,1000.0,Pending,Tamil Nadu,Mumbai
1708,1,20240121,Sip,5000.0,Not Verified,West Bengal,Delhi
1709,2,20240122,Sip,500.0,Verified,Delhi,Kolkata
1710,2,20240122,Sip,500.0,Verified,West Bengal,Delhi
1711,2,20240122,Sip,1000.0,Verified,Maharashtra,Ahmedabad
1712,4,20240122,Sip,2000.0,Pending,Delhi,Mumbai
1713,2,20240122,Lumpsum,100000.0,Verified,Delhi,Ahmedabad
1714,3,20240123,Sip,10000.0,Pending,Karnataka,Chennai
1715,4,20240123,Sip,5000.0,Not Verified,Maharashtra,Delhi
1716,3,20240123,Sip,1000.0,Pending,Tamil Nadu,Mumbai
1717,2,20240124,Sip,5000.0,Pending,Gujarat,Kolkata
1718,3,20240124,Lumpsum,100000.0,Verified,Gujarat,Bangalore
1719,5,20240124,Sip,5000.0,Not Verified,West Bengal,Bangalore
1720,1,20240124,Sip,10000.0,Not Verified,Karnataka,Mumbai
1721,2,20240125,Lumpsum,5000.0,Not Verified,Delhi,Bangalore
1722,2,20240125,Sip,5000.0,Pending,West Bengal,Kolkata
1723,3,20240125,Sip,2000.0,Pending,Maharashtra,Bangalore
1724,5,20240125,Sip,2000.0,Pending,Karnataka,Delhi
1725,4,20240125,Sip,10000.0,Pending,Gujarat,Kolkata
1726,1,20240126,Lumpsum,25000.0,Verified,Gujarat,Bangalore
1727,1,20240126,Redemption,10000.0,Verified,Delhi,Delhi
1728,1,20240126,Lumpsum,50000.0,Pending,West Bengal,Ahmedabad
1729,5,20240127,Sip,2000.0,Verified,West Bengal,Chennai
1730,1,20240127,Redemption,25000.0,Verified,Tamil Nadu,Kolkata
1731,1,20240127,Lumpsum,100000.0,Verified,West Bengal,Ahmedabad
1732,2,20240127,Lumpsum,5000.0,Verified,West Bengal,Ahmedabad
1733,2,20240127,Sip,500.0,Verified,Karnataka,Bangalore
1734,1,20240127,Sip,10000.0,Verified,Tamil Nadu,Chennai
1735,4,20240127,Lumpsum,10000.0,Verified,Gujarat,Ahmedabad
1736,5,20240127,Redemption,5000.0,Not Verified,Maharashtra,Mumbai
1737,1,20240127,Sip,500.0,Pending,Gujarat,Ahmedabad
1738,4,20240128,Sip,5000.0,Verified,Maharashtra,Bangalore
1739,1,20240128,Lumpsum,5000.0,Verified,Karnataka,Mumbai
1740,1,20240128,Sip,1000.0,Pending,Delhi,Ahmedabad
1741,5,20240128,Sip,10000.0,Not Verified,Gujarat,Bangalore
1742,4,20240128,Sip,1000.0,Not Verified,West Bengal,Mumbai
1743,2,20240128,Redemption,25000.0,Verified,Delhi,Mumbai
1744,3,20240128,Sip,5000.0,Pending,Karnataka,Bangalore
1745,1,20240129,Sip,5000.0,Not Verified,Maharashtra,Kolkata
1746,1,20240129,Lumpsum,25000.0,Verified,Tamil Nadu,Kolkata
1747,3,20240129,Redemption,1000.0,Pending,Delhi,Mumbai
1748,2,20240129,Sip,1000.0,Pending,Karnataka,Delhi
1749,2,20240129,Sip,10000.0,Pending,Karnataka,Chennai
1750,5,20240130,Sip,5000.0,Pending,Karnataka,Bangalore
1751,4,20240130,Lumpsum,25000.0,Not Verified,Gujarat,Kolkata
1752,4,20240130,Lumpsum,5000.0,Pending,Tamil Nadu,Delhi
1753,5,20240130,Sip,5000.0,Not Verified,Delhi,Kolkata
1754,5,20240130,Sip,1000.0,Pending,West Bengal,Kolkata
1755,3,20240130,Sip,2000.0,Verified,Maharashtra,Chennai
1756,3,20240131,Sip,2000.0,Verified,Maharashtra,Delhi
1757,4,20240131,Lumpsum,50000.0,Pending,Maharashtra,Kolkata
1758,1,20240131,Redemption,10000.0,Verified,Tamil Nadu,Chennai
1759,2,20240131,Sip,500.0,Not Verified,Tamil Nadu,Chennai
1760,4,20240131,Sip,2000.0,Verified,Delhi,Delhi
1761,1,20240201,Sip,500.0,Not Verified,Maharashtra,Chennai
1762,3,20240201,Lumpsum,25000.0,Pending,Maharashtra,Kolkata
1763,2,20240201,Lumpsum,10000.0,Pending,Karnataka,Chennai
1764,2,20240201,Sip,1000.0,Pending,West Bengal,Kolkata
1765,5,20240201,Sip,2000.0,Verified,Tamil Nadu,Mumbai
1766,2,20240202,Sip,1000.0,Verified,Karnataka,Kolkata
1767,5,20240202,Sip,1000.0,Verified,West Bengal,Ahmedabad
1768,1,20240202,Lumpsum,100000.0,Not Verified,Gujarat,Kolkata
1769,1,20240202,Redemption,1000.0,Verified,West Bengal,Bangalore
1770,1,20240202,Redemption,25000.0,Not Verified,Gujarat,Mumbai
1771,3,20240202,Sip,1000.0,Pending,Tamil Nadu,Ahmedabad
1772,4,20240202,Sip,10000.0,Verified,Gujarat,Kolkata
1773,3,20240202,Sip,10000.0,Verified,Delhi,Kolkata
1774,1,20240203,Lumpsum,100000.0,Not Verified,West Bengal,Ahmedabad
1775,5,20240203,Sip,1000.0,Verified,West Bengal,Kolkata
1776,4,20240203,Sip,2000.0,Pending,West Bengal,Chennai
1777,4,20240203,Lumpsum,5000.0,Not Verified,Delhi,Bangalore
1778,4,20240203,Sip,2000.0,Verified,Karnataka,Chennai
1779,5,20240203,Lumpsum,10000.0,Pending,Tamil Nadu,Mumbai
1780,3,20240204,Lumpsum,100000.0,Verified,West Bengal,Delhi
1781,3,20240204,Sip,10000.0,Pending,Karnataka,Bangalore
1782,4,20240204,Sip,2000.0,Verified,Maharashtra,Mumbai
1783,5,20240205,Lumpsum,25000.0,Verified,Delhi,Ahmedabad
1784,5,20240205,Redemption,1000.0,Verified,Tamil Nadu,Delhi
1785,5,20240205,Lumpsum,50000.0,Verified,Gujarat,Kolkata
1786,2,20240205,Lumpsum,50000.0,Verified,Tamil Nadu,Chennai
1787,4,20240205,Sip,10000.0,Verified,Maharashtra,Ahmedabad
1788,1,20240205,Sip,500.0,Not Verified,Maharashtra,Delhi
1789,2,20240205,Sip,500.0,Not Verified,West Bengal,Mumbai
1790,4,20240205,Sip,500.0,Pending,Karnataka,Mumbai
1791,5,20240205,Redemption,25000.0,Not Verified,Karnataka,Delhi
1792,5,20240207,Sip,1000.0,Not Verified,Delhi,Bangalore
1793,4,20240207,Sip,500.0,Not Verified,Tamil Nadu,Mumbai
1794,1,20240207,Sip,5000.0,Pending,Karnataka,Ahmedabad
1795,2,20240207,Sip,1000.0,Not Verified,Maharashtra,Kolkata
1796,4,20240208,Redemption,5000.0,Not Verified,West Bengal,Mumbai
1797,1,20240208,Lumpsum,25000.0,Verified,West Bengal,Kolkata
1798,1,20240208,Sip,2000.0,Not Verified,Gujarat,Mumbai
1799,1,20240208,Redemption,5000.0,Not Verified,Delhi,Kolkata
1800,2,20240209,Sip,5000.0,Pending,Delhi,Delhi
1801,2,20240209,Sip,10000.0,Verified,Gujarat,Delhi
1802,2,20240209,Sip,5000.0,Verified,Tamil Nadu,Bangalore
1803,2,20240209,Lumpsum,50000.0,Not Verified,Tamil Nadu,Ahmedabad
1804,1,20240210,Sip,10000.0,Pending,Karnataka,Mumbai
1805,2,20240210,Sip,500.0,Verified,Karnataka,Kolkata
1806,3,20240210,Sip,10000.0,Pending,West Bengal,Mumbai
1807,4,20240211,Sip,5000.0,Verified,Gujarat,Ahmedabad
1808,5,20240211,Sip,10000.0,Pending,Gujarat,Delhi
1809,3,20240211,Sip,2000.0,Not Verified,Maharashtra,Ahmedabad
1810,5,20240212,Sip,2000.0,Not Verified,Gujarat,Bangalore
1811,1,20240212,Lumpsum,5000.0,Verified,Delhi,Ahmedabad
1812,1,20240212,Sip,500.0,Not Verified,Gujarat,Ahmedabad
1813,5,20240212,Sip,500.0,Verified,Gujarat,Mumbai
1814,1,20240213,Sip,1000.0,Verified,Tamil Nadu,Kolkata
1815,5,20240213,Sip,10000.0,Pending,Tamil Nadu,Mumbai
1816,5,20240214,Redemption,5000.0,Not Verified,West Bengal,Bangalore
1817,5,20240214,Lumpsum,100000.0,Pending,Maharashtra,Ahmedabad
1818,1,20240214,Sip,2000.0,Not Verified,Karnataka,Delhi
1819,3,20240214,Sip,5000.0,Verified,West Bengal,Ahmedabad
1820,3,20240214,Sip,10000.0,Pending,Gujarat,Bangalore
1821,3,20240214,Lumpsum,100000.0,Verified,Gujarat,Chennai
1822,2,20240215,Lumpsum,10000.0,Pending,Tamil Nadu,Ahmedabad
1823,2,20240215,Sip,500.0,Verified,West Bengal,Chennai
1824,5,20240215,Sip,5000.0,Not Verified,Maharashtra,Ahmedabad
1825,4,20240215,Sip,1000.0,Pending,Tamil Nadu,Ahmedabad
1826,2,20240215,Sip,5000.0,Not Verified,Karnataka,Kolkata
1827,4,20240215,Sip,2000.0,Pending,Gujarat,Ahmedabad
1828,4,20240216,Lumpsum,5000.0,Not Verified,Delhi,Delhi
1829,5,20240216,Sip,10000.0,Pending,Delhi,Ahmedabad
1830,3,20240216,Lumpsum,50000.0,Pending,West Bengal,Ahmedabad
1831,3,20240217,Lumpsum,50000.0,Not Verified,Delhi,Chennai
1832,4,20240217,Sip,500.0,Pending,Delhi,Ahmedabad
1833,1,20240217,Sip,1000.0,Not Verified,Tamil Nadu,Ahmedabad
1834,2,20240217,Lumpsum,25000.0,Pending,Maharashtra,Mumbai
1835,4,20240217,Redemption,25000.0,Verified,Tamil Nadu,Delhi
1836,2,20240217,Lumpsum,25000.0,Not Verified,Delhi,Delhi
1837,4,20240218,Sip,500.0,Not Verified,Maharashtra,Kolkata
1838,5,20240218,Lumpsum,25000.0,Pending,West Bengal,Kolkata
1839,2,20240218,Sip,10000.0,Not Verified,Maharashtra,Kolkata
1840,4,20240218,Redemption,25000.0,Verified,Tamil Nadu,Ahmedabad
1841,3,20240219,Sip,2000.0,Not Verified,Delhi,Bangalore
1842,2,20240219,Sip,1000.0,Verified,Maharashtra,Bangalore
1843,5,20240219,Sip,1000.0,Verified,Maharashtra,Chennai
1844,4,20240219,Lumpsum,25000.0,Pending,Tamil Nadu,Bangalore
1845,4,20240219,Redemption,25000.0,Pending,Karnataka,Mumbai
1846,4,20240220,Sip,1000.0,Verified,Gujarat,Kolkata
1847,3,20240220,Redemption,5000.0,Pending,Maharashtra,Ahmedabad
1848,4,20240220,Redemption,10000.0,Verified,Delhi,Delhi
1849,4,20240220,Sip,5000.0,Not Verified,Karnataka,Mumbai
1850,3,20240221,Sip,1000.0,Not Verified,Gujarat,Mumbai
1851,4,20240221,Lumpsum,50000.0,Not Verified,Maharashtra,Delhi
1852,5,20240221,Lumpsum,50000.0,Not Verified,Tamil Nadu,Bangalore
1853,5,20240221,Sip,5000.0,Pending,Tamil Nadu,Kolkata
1854,5,20240221,Sip,2000.0,Not Verified,Tamil Nadu,Delhi
1855,4,20240222,Lumpsum,50000.0,Verified,Gujarat,Kolkata
1856,3,20240222,Redemption,25000.0,Verified,West Bengal,Chennai
1857,2,20240223,Lumpsum,50000.0,Pending,Karnataka,Mumbai
1858,3,20240223,Lumpsum,50000.0,Not Verified,Gujarat,Chennai
1859,3,20240223,Sip,10000.0,Pending,Tamil Nadu,Delhi
1860,2,20240223,Lumpsum,10000.0,Not Verified,Karnataka,Bangalore
1861,3,20240224,Sip,10000.0,Not Verified,Delhi,Chennai
1862,3,20240224,Sip,5000.0,Verified,Tamil Nadu,Delhi
1863,3,20240224,Sip,500.0,Verified,Delhi,Mumbai
1864,3,20240224,Sip,1000.0,Pending,Delhi,Ahmedabad
1865,2,20240224,Sip,2000.0,Verified,West Bengal,Mumbai
1866,4,20240224,Sip,2000.0,Verified,Karnataka,Bangalore
1867,1,20240224,Sip,2000.0,Not Verified,Karnataka,Kolkata
1868,5,20240225,Sip,2000.0,Pending,Maharashtra,Mumbai
1869,4,20240225,Lumpsum,25000.0,Not Verified,Gujarat,Kolkata
1870,5,20240225,Sip,10000.0,Verified,Gujarat,Chennai
1871,1,20240225,Sip,500.0,Not Verified,Maharashtra,Kolkata
1872,3,20240226,Redemption,25000.0,Pending,Maharashtra,Bangalore
1873,3,20240226,Lumpsum,50000.0,Pending,Delhi,Delhi
1874,4,20240226,Sip,1000.0,Pending,Delhi,Delhi
1875,2,20240226,Sip,500.0,Verified,West Bengal,Kolkata
1876,1,20240226,Sip,10000.0,Pending,Karnataka,Kolkata
1877,2,20240226,Sip,500.0,Not Verified,Karnataka,Ahmedabad
1878,4,20240226,Lumpsum,10000.0,Not Verified,West Bengal,Kolkata
1879,1,20240227,Sip,500.0,Verified,Tamil Nadu,Kolkata
1880,5,20240227,Lumpsum,25000.0,Pending,West Bengal,Kolkata
1881,4,20240227,Sip,10000.0,Verified,Maharashtra,Bangalore
1882,2,20240227,Redemption,5000.0,Not Verified,Tamil Nadu,Ahmedabad
1883,2,20240227,Lumpsum,100000.0,Verified,West Bengal,Bangalore
1884,4,20240227,Lumpsum,50000.0,Not Verified,Maharashtra,Bangalore
1885,2,20240228,Sip,2000.0,Not Verified,Gujarat,Ahmedabad
1886,3,20240228,Sip,5000.0,Not Verified,Gujarat,Kolkata
1887,5,20240228,Sip,5000.0,Pending,Maharashtra,Ahmedabad
1888,2,20240228,Lumpsum,25000.0,Verified,West Bengal,Kolkata
1889,5,20240228,Redemption,1000.0,Pending,Gujarat,Mumbai
1890,3,20240229,Sip,2000.0,Verified,Karnataka,Chennai
1891,5,20240229,Sip,1000.0,Pending,Karnataka,Bangalore
1892,2,20240229,Lumpsum,25000.0,Pending,Karnataka,Kolkata
1893,2,20240229,Lumpsum,100000.0,Verified,Tamil Nadu,Chennai
1894,2,20240229,Redemption,1000.0,Not Verified,Delhi,Ahmedabad
1895,2,20240301,Redemption,10000.0,Verified,Gujarat,Bangalore
1896,4,20240301,Lumpsum,5000.0,Verified,Maharashtra,Mumbai
1897,2,20240301,Lumpsum,10000.0,Pending,Karnataka,Kolkata
1898,3,20240301,Lumpsum,100000.0,Pending,Gujarat,Bangalore
1899,5,20240301,Sip,5000.0,Pending,Gujarat,Mumbai
1900,3,20240301,Sip,2000.0,Not Verified,Karnataka,Chennai
1901,2,20240301,Lumpsum,10000.0,Verified,Delhi,Chennai
1902,5,20240301,Lumpsum,10000.0,Pending,Delhi,Bangalore
1903,2,20240301,Sip,5000.0,Pending,West Bengal,Chennai
1904,4,20240302,Lumpsum,50000.0,Verified,Tamil Nadu,Delhi
1905,5,20240302,Sip,500.0,Verified,Karnataka,Mumbai
1906,2,20240302,Sip,1000.0,Not Verified,Gujarat,Ahmedabad
1907,4,20240302,Sip,500.0,Pending,Delhi,Chennai
1908,1,20240302,Sip,1000.0,Pending,Delhi,Bangalore
1909,4,20240303,Sip,1000.0,Not Verified,Karnataka,Ahmedabad
1910,3,20240303,Sip,5000.0,Verified,Delhi,Mumbai
1911,1,20240303,Sip,1000.0,Pending,Tamil Nadu,Chennai
1912,4,20240304,Sip,1000.0,Not Verified,Delhi,Mumbai
1913,4,20240305,Sip,10000.0,Verified,West Bengal,Bangalore
1914,5,20240305,Lumpsum,10000.0,Not Verified,West Bengal,Bangalore
1915,1,20240305,Lumpsum,25000.0,Not Verified,Delhi,Bangalore
1916,5,20240305,Sip,1000.0,Verified,Gujarat,Bangalore
1917,3,20240306,Lumpsum,10000.0,Verified,West Bengal,Delhi
1918,4,20240306,Lumpsum,10000.0,Not Verified,Tamil Nadu,Delhi
1919,3,20240306,Redemption,25000.0,Verified,Gujarat,Chennai
1920,2,20240306,Lumpsum,5000.0,Pending,Tamil Nadu,Kolkata
1921,5,20240307,Lumpsum,10000.0,Pending,Tamil Nadu,Kolkata
1922,4,20240307,Lumpsum,50000.0,Verified,Gujarat,Kolkata
1923,1,20240307,Sip,1000.0,Verified,Maharashtra,Kolkata
1924,2,20240307,Lumpsum,5000.0,Not Verified,Karnataka,Kolkata
1925,3,20240307,Lumpsum,5000.0,Pending,West Bengal,Ahmedabad
1926,5,20240307,Sip,5000.0,Verified,Maharashtra,Mumbai
1927,2,20240308,Sip,500.0,Not Verified,Karnataka,Mumbai
1928,1,20240308,Lumpsum,100000.0,Not Verified,Gujarat,Ahmedabad
1929,3,20240308,Sip,2000.0,Not Verified,Delhi,Kolkata
1930,3,20240308,Sip,1000.0,Pending,Delhi,Ahmedabad
1931,3,20240308,Sip,2000.0,Verified,Karnataka,Bangalore
1932,4,20240308,Sip,500.0,Pending,West Bengal,Mumbai
1933,5,20240308,Lumpsum,100000.0,Verified,Delhi,Bangalore
1934,4,20240308,Sip,2000.0,Pending,Karnataka,Chennai
1935,1,20240309,Sip,5000.0,Verified,Karnataka,Chennai
1936,2,20240309,Sip,1000.0,Verified,West Bengal,Ahmedabad
1937,1,20240309,Redemption,1000.0,Verified,Maharashtra,Ahmedabad
1938,1,20240309,Lumpsum,25000.0,Pending,Karnataka,Chennai
1939,2,20240309,Sip,1000.0,Verified,Maharashtra,Bangalore
1940,4,20240309,Lumpsum,100000.0,Pending,Tamil Nadu,Chennai
1941,1,20240309,Sip,2000.0,Pending,Gujarat,Delhi
1942,5,20240310,Sip,5000.0,Not Verified,West Bengal,Delhi
1943,4,20240310,Lumpsum,100000.0,Pending,Gujarat,Ahmedabad
1944,3,20240311,Lumpsum,5000.0,Pending,Gujarat,Bangalore
1945,4,20240311,Sip,10000.0,Verified,Tamil Nadu,Kolkata
1946,1,20240311,Sip,2000.0,Pending,Karnataka,Kolkata
1947,1,20240311,Sip,5000.0,Not Verified,West Bengal,Chennai
1948,1,20240312,Sip,1000.0,Pending,Tamil Nadu,Bangalore
1949,5,20240312,Lumpsum,10000.0,Pending,Karnataka,Chennai
1950,5,20240312,Sip,10000.0,Pending,Karnataka,Mumbai
1951,4,20240312,Sip,2000.0,Pending,Maharashtra,Bangalore
1952,3,20240313,Redemption,10000.0,Pending,Karnataka,Kolkata
1953,4,20240313,Redemption,1000.0,Verified,Karnataka,Delhi
1954,5,20240313,Sip,5000.0,Pending,Maharashtra,Bangalore
1955,3,20240313,Redemption,5000.0,Not Verified,Maharashtra,Bangalore
1956,2,20240313,Lumpsum,10000.0,Pending,Maharashtra,Chennai
1957,3,20240313,Sip,500.0,Verified,Delhi,Kolkata
1958,2,20240313,Lumpsum,5000.0,Pending,Karnataka,Chennai
1959,3,20240314,Sip,2000.0,Not Verified,Tamil Nadu,Delhi
1960,5,20240314,Lumpsum,50000.0,Pending,West Bengal,Chennai
1961,2,20240314,Sip,1000.0,Pending,West Bengal,Delhi
1962,5,20240314,Lumpsum,5000.0,Not Verified,Tamil Nadu,Bangalore
1963,3,20240315,Redemption,1000.0,Pending,Tamil Nadu,Ahmedabad
1964,1,20240315,Lumpsum,100000.0,Not Verified,Tamil Nadu,Chennai
1965,1,20240316,Lumpsum,25000.0,Not Verified,Tamil Nadu,Kolkata
1966,1,20240316,Sip,500.0,Pending,Karnataka,Chennai
1967,5,20240316,Lumpsum,50000.0,Verified,Delhi,Kolkata
1968,5,20240316,Sip,500.0,Pending,Tamil Nadu,Bangalore
1969,3,20240316,Sip,500.0,Pending,Gujarat,Bangalore
1970,4,20240316,Lumpsum,100000.0,Verified,Karnataka,Kolkata
1971,4,20240316,Sip,5000.0,Pending,Delhi,Ahmedabad
1972,2,20240317,Sip,2000.0,Not Verified,West Bengal,Kolkata
1973,3,20240318,Sip,1000.0,Not Verified,Tamil Nadu,Ahmedabad
1974,4,20240318,Sip,1000.0,Not Verified,Gujarat,Bangalore
1975,2,20240319,Lumpsum,10000.0,Verified,Delhi,Delhi
1976,4,20240319,Lumpsum,50000.0,Verified,Karnataka,Bangalore
1977,1,20240319,Sip,10000.0,Pending,Karnataka,Bangalore
1978,1,20240319,Sip,1000.0,Verified,Maharashtra,Chennai
1979,5,20240320,Lumpsum,50000.0,Verified,Tamil Nadu,Bangalore
1980,2,20240320,Redemption,1000.0,Pending,Delhi,Bangalore
1981,5,20240320,Sip,10000.0,Not Verified,West Bengal,Ahmedabad
1982,2,20240320,Lumpsum,100000.0,Not Verified,Gujarat,Mumbai
1983,5,20240320,Sip,5000.0,Not Verified,Delhi,Delhi
1984,2,20240320,Lumpsum,5000.0,Verified,Karnataka,Kolkata
1985,3,20240320,Sip,2000.0,Verified,Maharashtra,Kolkata
1986,3,20240320,Redemption,1000.0,Pending,Maharashtra,Chennai
1987,1,20240320,Lumpsum,25000.0,Verified,Gujarat,Chennai
1988,5,20240321,Lumpsum,5000.0,Not Verified,Maharashtra,Chennai
1989,4,20240321,Sip,500.0,Not Verified,Tamil Nadu,Ahmedabad
1990,5,20240321,Sip,10000.0,Pending,Gujarat,Bangalore
1991,4,20240321,Sip,5000.0,Not Verified,West Bengal,Delhi
1992,2,20240321,Sip,500.0,Verified,Tamil Nadu,Kolkata
1993,1,20240321,Sip,2000.0,Not Verified,West Bengal,Mumbai
1994,1,20240321,Sip,10000.0,Verified,West Bengal,Mumbai
1995,2,20240322,Lumpsum,100000.0,Pending,Delhi,Delhi
1996,1,20240322,Redemption,10000.0,Verified,Maharashtra,Chennai
1997,1,20240322,Lumpsum,10000.0,Not Verified,Tamil Nadu,Chennai
1998,3,20240322,Lumpsum,25000.0,Not Verified,Tamil Nadu,Mumbai
1999,1,20240322,Lumpsum,100000.0,Verified,Delhi,Ahmedabad
2000,2,20240322,Redemption,5000.0,Pending,Karnataka,Bangalore
2001,2,20240323,Sip,5000.0,Not Verified,Gujarat,Bangalore
2002,1,20240323,Lumpsum,5000.0,Verified,Delhi,Chennai
2003,3,20240323,Sip,5000.0,Verified,Maharashtra,Delhi
2004,5,20240323,Sip,2000.0,Pending,Maharashtra,Chennai
2005,4,20240323,Sip,1000.0,Not Verified,West Bengal,Mumbai
2006,4,20240324,Redemption,1000.0,Pending,Delhi,Bangalore
2007,2,20240325,Sip,5000.0,Pending,Gujarat,Bangalore
