scheme_code,scheme_name,fund_house,date,nav
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-23,30.945
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-24,30.26
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-25,30.613
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-28,30.657
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-29,30.0
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-30,29.867
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-10-31,29.538
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-01,29.686
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-04,30.295
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-05,29.46
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-06,29.517
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-07,29.452
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-08,29.756
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-11,29.858
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-12,29.529
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-13,29.394
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-14,29.05
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-15,29.529
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-18,29.544
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-19,30.405
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-20,30.384
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-21,30.068
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-22,29.399
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-25,28.62
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-26,27.954
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-27,28.072
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-28,28.293
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-11-29,27.635
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-02,28.014
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-03,27.817
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-04,27.884
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-05,28.573
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-06,28.965
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-09,28.855
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-10,28.477
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-11,27.578
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-12,27.288
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-13,27.207
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-16,26.812
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-17,26.765
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-18,26.801
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-19,26.716
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-20,26.462
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-23,26.535
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-24,26.717
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-25,26.288
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-26,26.856
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-27,26.822
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-30,26.835
MF104,Axis Small Cap Fund,Axis Mutual Fund,2024-12-31,27.127
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-01,27.227
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-02,27.625
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-03,27.75
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-06,27.501
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-07,27.656
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-08,27.191
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-09,27.241
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-10,27.233
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-13,27.154
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-14,27.107
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-15,26.357
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-16,26.147
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-17,26.188
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-20,26.256
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-21,25.86
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-22,26.361
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-23,26.026
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-24,26.412
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-27,26.587
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-28,26.336
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-29,27.052
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-30,26.578
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-01-31,26.952
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-03,27.365
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-04,27.097
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-05,27.674
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-06,27.576
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-07,27.701
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-10,27.815
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-11,27.765
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-12,28.11
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-13,28.452
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-14,27.721
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-17,28.275
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-18,27.584
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-19,28.02
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-20,28.503
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-21,28.046
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-24,27.879
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-25,27.426
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-26,27.344
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-27,27.223
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-02-28,27.549
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-03,28.101
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-04,28.701
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-05,28.466
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-06,28.383
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-07,27.68
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-10,27.353
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-11,27.758
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-12,28.444
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-13,27.928
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-14,27.686
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-17,27.681
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-18,27.803
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-19,27.473
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-20,27.654
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-21,27.463
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-24,27.463
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-25,27.694
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-26,27.703
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-27,27.527
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-28,27.488
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-03-31,27.457
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-01,27.31
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-02,27.21
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-03,27.876
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-04,28.117
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-07,27.998
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-08,28.298
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-09,28.162
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-10,28.668
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-11,28.833
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-14,28.793
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-15,28.993
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-16,28.323
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-17,27.854
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-18,27.365
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-21,27.429
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-22,28.157
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-23,29.121
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-24,29.407
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-25,29.635
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-28,28.851
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-29,28.623
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-04-30,28.292
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-01,28.035
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-02,27.97
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-05,27.778
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-06,26.971
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-07,27.281
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-08,26.851
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-09,26.953
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-12,27.81
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-13,27.435
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-14,26.418
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-15,26.31
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-16,26.754
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-19,27.557
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-20,27.059
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-21,27.267
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-22,27.082
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-23,27.045
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-26,28.145
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-27,27.523
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-28,27.633
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-29,27.833
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-05-30,28.296
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-02,28.343
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-03,28.48
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-04,28.319
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-05,28.439
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-06,28.299
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-09,28.57
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-10,28.417
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-11,28.584
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-12,28.578
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-13,29.07
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-16,29.054
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-17,28.297
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-18,28.843
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-19,28.46
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-20,28.188
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-23,27.942
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-24,28.53
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-25,27.636
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-26,28.974
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-27,29.442
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-06-30,29.547
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-01,29.529
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-02,29.661
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-03,29.9
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-04,30.197
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-07,30.456
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-08,30.503
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-09,30.419
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-10,30.356
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-11,30.273
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-14,30.799
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-15,31.08
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-16,29.745
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-17,30.045
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-18,30.139
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-21,30.137
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-22,29.968
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-23,30.483
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-24,30.926
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-25,30.576
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-28,30.769
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-29,30.33
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-30,29.715
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-07-31,29.442
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-01,29.832
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-04,30.267
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-05,30.507
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-06,30.847
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-07,31.093
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-08,30.801
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-11,31.008
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-12,31.389
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-13,31.752
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-14,32.33
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-15,32.682
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-18,32.861
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-19,33.4
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-20,33.393
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-21,32.961
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-22,32.887
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-25,32.528
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-26,32.207
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-27,32.143
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-28,31.77
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-08-29,31.63
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-01,30.75
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-02,30.855
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-03,30.862
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-04,30.492
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-05,30.801
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-08,31.243
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-09,30.505
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-10,30.164
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-11,29.824
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-12,29.412
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-15,29.787
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-16,29.706
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-17,29.594
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-18,28.724
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-19,29.005
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-22,28.476
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-23,28.508
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-24,28.632
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-25,29.228
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-26,28.666
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-29,27.402
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-09-30,27.483
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-01,28.241
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-02,28.777
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-03,28.873
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-06,28.667
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-07,29.022
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-08,28.607
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-09,28.817
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-10,29.043
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-13,29.514
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-14,30.768
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-15,30.955
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-16,30.726
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-17,30.721
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-20,29.922
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-21,29.618
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-22,29.442
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-23,29.218
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-24,29.29
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-27,28.937
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-28,29.434
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-29,29.44
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-30,29.441
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-10-31,29.303
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-03,29.377
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-04,29.749
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-05,29.37
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-06,29.087
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-07,28.961
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-10,28.388
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-11,28.047
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-12,27.853
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-13,28.226
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-14,28.343
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-17,28.431
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-18,28.802
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-19,28.749
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-20,28.923
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-21,28.884
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-24,29.005
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-25,28.759
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-26,27.731
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-27,27.681
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-11-28,28.284
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-01,28.685
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-02,29.109
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-03,29.66
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-04,29.705
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-05,29.799
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-08,29.531
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-09,29.397
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-10,29.676
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-11,30.222
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-12,30.165
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-15,29.968
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-16,29.974
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-17,30.252
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-18,29.61
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-19,28.613
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-22,28.383
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-23,27.874
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-24,27.668
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-25,27.612
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-26,27.43
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-29,28.04
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-30,28.184
MF104,Axis Small Cap Fund,Axis Mutual Fund,2025-12-31,28.317
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-01,56.334
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-02,55.391
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-03,56.273
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-04,56.22
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-05,56.8
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-08,55.905
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-09,54.628
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-10,55.313
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-11,55.638
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-12,54.901
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-15,54.2
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-16,55.134
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-17,54.17
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-18,55.532
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-19,54.798
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-22,55.337
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-23,55.075
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-24,55.587
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-25,55.146
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-26,55.023
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-29,55.068
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-30,54.257
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-01-31,54.874
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-01,54.464
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-02,54.289
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-05,53.496
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-06,51.489
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-07,51.352
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-08,53.255
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-09,53.896
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-12,53.891
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-13,53.69
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-14,53.719
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-15,54.172
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-16,53.232
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-19,54.14
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-20,54.735
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-21,55.339
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-22,55.715
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-23,55.743
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-26,56.319
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-27,56.833
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-28,56.543
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-02-29,56.07
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-01,56.167
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-04,57.499
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-05,56.451
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-06,55.233
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-07,55.381
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-08,55.434
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-11,55.59
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-12,55.805
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-13,55.629
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-14,56.898
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-15,55.559
MF105,Kotak Equity Opportunities,Kotak Mahindra,2024-03-18,54.884
